Pressure Assisted Sintering	2016-09-13 15:25:22
Inital sample thickness:	123	mm
Inital sample diameter:	321	mm
#	Clock Time	Elapsed Time [s]	T [C]	Load [N]	dL [mm]
91	15:25:33	10.693069	377.841312	-14.987965	-2.540350
92	15:25:33	10.811081	373.248211	-15.027379	-2.540085
93	15:25:33	10.929093	368.731344	-15.014241	-2.540112
94	15:25:33	11.045105	364.278006	-14.987965	-2.540204
95	15:25:33	11.162116	360.040664	-14.948550	-2.540257
96	15:25:34	11.280128	355.765205	-15.001103	-2.540284
97	15:25:34	11.397140	351.794682	-14.961689	-2.540112
98	15:25:34	11.514151	347.913099	-14.935412	-2.540138
99	15:25:34	11.631163	344.095044	-14.948550	-2.540218
100	15:25:34	11.748175	340.353223	-15.014241	-2.540244
101	15:25:34	11.866187	336.674931	-15.027379	-2.540191
102	15:25:34	11.984198	333.015697	-14.987965	-2.540178
103	15:25:34	12.101210	329.527990	-14.922274	-2.540098
104	15:25:35	12.219222	326.160987	-14.895998	-2.540125
105	15:25:35	12.336234	322.749513	-14.239092	-2.540178
106	15:25:35	12.453245	319.230042	-10.652386	-2.540218
107	15:25:35	12.570257	316.015507	-5.528519	-2.540297
108	15:25:35	12.689269	312.756501	-0.890763	-2.540191
109	15:25:35	12.806281	309.541966	1.474098	-2.540178
110	15:25:35	12.923292	306.575192	2.761634	-2.540032
111	15:25:35	13.039304	303.595711	4.009755	-2.540125
112	15:25:35	13.157316	300.698818	4.942562	-2.540257
113	15:25:36	13.274328	297.795571	5.954197	-2.540178
114	15:25:36	13.392339	295.000323	6.965832	-2.540112
115	15:25:36	13.509351	292.103430	7.938053	-2.540165
116	15:25:36	13.626363	289.479708	9.133622	-2.540151
117	15:25:36	13.745374	286.906810	10.066428	-2.540112
118	15:25:36	13.862386	284.194148	11.340826	-2.540178
119	15:25:36	13.979398	281.659367	13.206438	-2.540204
120	15:25:36	14.096410	279.130938	14.428284	-2.540151
121	15:25:37	14.213421	276.564392	15.321676	-2.540085
122	15:25:37	14.329433	274.143961	16.714316	-2.540231
123	15:25:37	14.447445	271.875998	17.371222	-2.540178
124	15:25:37	14.564456	269.455568	19.223697	-2.540151
125	15:25:37	14.680468	267.162194	21.365210	-2.540072
126	15:25:37	14.798480	264.843408	22.731575	-2.540244
127	15:25:37	14.916492	262.556387	23.900867	-2.540032
128	15:25:37	15.033503	260.218543	26.094933	-2.540178
129	15:25:37	15.150515	258.103049	27.316778	-2.540085
130	15:25:38	15.267527	255.968496	28.748833	-2.540191
131	15:25:38	15.383538	253.903824	28.972181	-2.540165
132	15:25:38	15.502550	251.794682	29.156115	-2.540218
133	15:25:38	15.619562	249.749069	29.248082	-2.540231
134	15:25:38	15.736574	247.608163	29.156115	-2.540125
135	15:25:38	15.854585	245.702312	27.408745	-2.540297
136	15:25:38	15.972597	243.777402	23.073166	-2.540218
137	15:25:38	16.089609	241.896963	19.039763	-2.540257
138	15:25:39	16.206621	240.054640	13.745101	-2.540178
139	15:25:39	16.324632	238.225023	8.200815	-2.540271
140	15:25:39	16.442644	236.261997	1.868242	-2.540218
141	15:25:39	16.560656	234.489555	-4.109602	-2.540191
142	15:25:39	16.677668	232.774289	-7.985347	-2.540204
143	15:25:39	16.794679	230.995495	-10.888872	-2.540297
144	15:25:39	16.912691	229.331052	-13.030385	-2.540204
145	15:25:39	17.030703	227.628492	-14.278506	-2.540257
146	15:25:39	17.148715	225.944990	-14.974827	-2.540178
147	15:25:40	17.266726	224.191607	-14.922274	-2.540218
148	15:25:40	17.383738	222.654221	-14.961689	-2.540218
149	15:25:40	17.500750	221.085070	-15.001103	-2.540297
150	15:25:40	17.618762	219.503214	-14.974827	-2.540284
151	15:25:40	17.735774	217.934063	-15.001103	-2.540257
152	15:25:40	17.852785	216.434794	-15.027379	-2.540350
153	15:25:40	17.970797	214.814820	-14.961689	-2.540271
154	15:25:40	18.087809	213.340962	-14.974827	-2.540098
155	15:25:41	18.204820	211.848046	-15.027379	-2.540231
